Tempo Status Tipo Valor Tipo_Consulta
1701 ok cliente 1599 PC
0 x cliente 1599 CL
0 x cliente 1599 CL
976 ok cliente 1599 CL
0 x cliente 1461 PC
0 x cliente 1461 PC
471 ok cliente 1461 CL
0 x cliente 1461 CL
448 ok cliente 1461 CL
308 ok cliente 1461 CL
714 ok cliente 1461 PC
795 ok cliente 1461 PC
1229 ok cliente 1461 PC
0 x cliente 1461 CL
1285 ok cliente 1461 CL
1242 ok cliente 1461 PC
1027 ok cliente 1461 CL
1026 ok cliente 1461 CL
949 ok cliente 1461 PC
1036 ok cliente 1461 CL
1121 ok cliente 1461 PC
0 x cliente 1461 CL
1528 ok cliente 1461 PC
717 ok cliente 1461 CL
1200 ok cliente 1461 PC
1642 ok cliente 1461 PC
859 ok cliente 1461 CL
819 ok cliente 1461 PC
615 ok cliente 1461 CL
0 x cliente 1461 CL
0 x cliente 1461 CL
1371 ok cliente 1461 PC
585 ok cliente 1461 CL
2422 ok cliente 1461 PC
2221 ok cliente 1461 PC
1246 ok cliente 1461 PC
1395 ok cliente 1461 PC
2659 ok cliente 1461 PC
559 ok cliente 1461 CL
415 ok cliente 1461 CL
1381 ok cliente 1461 PC
0 x cliente 1461 CL
1279 ok cliente 1461 PC
487 ok cliente 1461 CL
0 x cliente 818 PC
0 x cliente 818 PC
463 ok cliente 818 CL
0 x cliente 818 PC
405 ok cliente 818 CL
310 ok cliente 818 CL
295 ok cliente 818 PC
377 ok cliente 818 CL
948 ok cliente 818 PC
980 ok cliente 818 CL
161 ok cliente 818 PC
984 ok cliente 818 PC
913 ok cliente 818 CL
713 ok cliente 818 CL
922 ok cliente 818 PC
648 ok cliente 818 CL
631 ok cliente 818 CL
1364 ok cliente 818 PC
0 x cliente 818 CL
1106 ok cliente 818 PC
667 ok cliente 818 CL
1363 ok cliente 818 PC
1941 ok cliente 818 PC
1651 ok cliente 818 PC
1064 ok cliente 818 PC
2964 ok cliente 818 CL
744 ok cliente 818 CL
1573 ok cliente 818 PC
0 x cliente 818 CL
0 x cliente 818 CL
2157 ok cliente 818 PC
962 ok cliente 818 PC
1309 ok cliente 818 PC
1413 ok cliente 818 PC
0 x cliente 818 CL
426 ok cliente 818 CL
1614 ok cliente 818 PC
680 ok cliente 818 CL
325 ok cliente 818 CL
410 ok cliente 818 CL
0 x cliente 569 PC
0 x cliente 569 PC
374 ok cliente 569 CL
355 ok cliente 569 CL
0 x cliente 569 CL
275 ok cliente 569 CL
366 ok cliente 569 PC
411 ok cliente 569 PC
1399 ok cliente 569 PC
575 ok cliente 569 CL
432 ok cliente 569 CL
1328 ok cliente 569 PC
418 ok cliente 569 CL
364 ok cliente 569 CL
1074 ok cliente 569 PC
404 ok cliente 569 CL
937 ok cliente 569 PC
404 ok cliente 569 CL
882 ok cliente 569 PC
535 ok cliente 569 CL
1354 ok cliente 569 PC
1670 ok cliente 569 PC
171 ok cliente 569 CL
849 ok cliente 569 PC
661 ok cliente 569 CL
398 ok cliente 569 CL
487 ok cliente 569 CL
1578 ok cliente 569 PC
362 ok cliente 569 CL
1307 ok cliente 569 PC
1510 ok cliente 569 PC
947 ok cliente 569 PC
1066 ok cliente 569 PC
1536 ok cliente 569 PC
293 ok cliente 569 CL
264 ok cliente 569 CL
860 ok cliente 569 PC
0 x cliente 569 CL
634 ok cliente 569 PC
427 ok cliente 569 CL
0 x cliente 598 PC
0 x cliente 598 PC
390 ok cliente 598 CL
0 x cliente 598 PC
0 x cliente 598 CL
324 ok cliente 598 CL
269 ok cliente 598 PC
399 ok cliente 598 CL
1204 ok cliente 598 PC
964 ok cliente 598 CL
516 ok cliente 598 PC
922 ok cliente 598 PC
567 ok cliente 598 CL
548 ok cliente 598 CL
1458 ok cliente 598 PC
509 ok cliente 598 CL
457 ok cliente 598 CL
1402 ok cliente 598 PC
0 x cliente 598 CL
1236 ok cliente 598 PC
708 ok cliente 598 CL
1266 ok cliente 598 PC
1742 ok cliente 598 PC
1350 ok cliente 598 PC
668 ok cliente 598 PC
661 ok cliente 598 CL
469 ok cliente 598 CL
1322 ok cliente 598 PC
435 ok cliente 598 CL
423 ok cliente 598 CL
1521 ok cliente 598 PC
1137 ok cliente 598 PC
1339 ok cliente 598 PC
1436 ok cliente 598 PC
0 x cliente 598 CL
540 ok cliente 598 CL
1284 ok cliente 598 PC
0 x cliente 598 CL
587 ok cliente 598 CL
452 ok cliente 598 CL
0 x cliente 87 PC
379 ok cliente 87 CL
0 x cliente 87 PC
469 ok cliente 87 PC
296 ok cliente 87 CL
299 ok cliente 87 CL
261 ok cliente 87 PC
815 ok cliente 87 PC
711 ok cliente 87 CL
315 ok cliente 87 CL
296 ok cliente 87 CL
704 ok cliente 87 PC
863 ok cliente 87 PC
478 ok cliente 87 CL
1259 ok cliente 87 PC
452 ok cliente 87 PC
360 ok cliente 87 CL
1058 ok cliente 87 PC
1367 ok cliente 87 PC
461 ok cliente 87 CL
683 ok cliente 87 PC
709 ok cliente 87 PC
367 ok cliente 87 CL
795 ok cliente 87 PC
316 ok cliente 87 CL
321 ok cliente 87 CL
366 ok cliente 87 CL
362 ok cliente 87 CL
216 ok cliente 87 CL
566 ok cliente 87 PC
401 ok cliente 87 CL
435 ok cliente 87 PC
630 ok cliente 87 PC
951 ok cliente 87 PC
297 ok cliente 87 CL
377 ok cliente 87 CL
825 ok cliente 87 PC
287 ok cliente 87 CL
454 ok cliente 87 PC
178 ok cliente 87 CL
0 x cliente 808 PC
0 x cliente 808 PC
0 x cliente 808 PC
455 ok cliente 808 CL
455 ok cliente 808 PC
357 ok cliente 808 CL
640 ok cliente 808 CL
368 ok cliente 808 PC
1825 ok cliente 808 PC
0 x cliente 808 CL
0 x cliente 808 CL
314 ok cliente 808 CL
1196 ok cliente 808 PC
345 ok cliente 808 CL
1381 ok cliente 808 PC
695 ok cliente 808 PC
320 ok cliente 808 CL
1239 ok cliente 808 PC
1171 ok cliente 808 PC
398 ok cliente 808 CL
749 ok cliente 808 PC
988 ok cliente 808 PC
355 ok cliente 808 CL
553 ok cliente 808 PC
261 ok cliente 808 CL
293 ok cliente 808 CL
0 x cliente 808 CL
0 x cliente 808 CL
0 x cliente 808 CL
714 ok cliente 808 PC
265 ok cliente 808 CL
454 ok cliente 808 PC
803 ok cliente 808 PC
1424 ok cliente 808 PC
270 ok cliente 808 CL
441 ok cliente 808 CL
877 ok cliente 808 PC
0 x cliente 808 CL
349 ok cliente 808 PC
228 ok cliente 808 CL
0 x cliente 1861 PC
0 x cliente 1861 PC
465 ok cliente 1861 CL
0 x cliente 1861 PC
0 x cliente 1861 CL
0 x cliente 1861 CL
930 ok cliente 1861 PC
355 ok cliente 1861 CL
1099 ok cliente 1861 PC
0 x cliente 1861 CL
135 ok cliente 1861 PC
329 ok cliente 1861 PC
512 ok cliente 1861 CL
0 x cliente 1861 CL
725 ok cliente 1861 PC
431 ok cliente 1861 CL
355 ok cliente 1861 CL
766 ok cliente 1861 PC
0 x cliente 1861 CL
761 ok cliente 1861 PC
454 ok cliente 1861 CL
1020 ok cliente 1861 PC
1798 ok cliente 1861 PC
452 ok cliente 1861 PC
592 ok cliente 1861 PC
414 ok cliente 1861 CL
0 x cliente 1861 CL
835 ok cliente 1861 PC
0 x cliente 1861 CL
0 x cliente 1861 CL
1328 ok cliente 1861 PC
338 ok cliente 1861 PC
858 ok cliente 1861 PC
1036 ok cliente 1861 PC
0 x cliente 1861 CL
362 ok cliente 1861 CL
951 ok cliente 1861 PC
0 x cliente 1861 CL
0 x cliente 1861 CL
322 ok cliente 1861 CL
0 x cliente 639 PC
0 x cliente 639 PC
410 ok cliente 639 CL
0 x cliente 639 PC
302 ok cliente 639 CL
683 ok cliente 639 CL
837 ok cliente 639 PC
276 ok cliente 639 CL
754 ok cliente 639 PC
471 ok cliente 639 CL
128 ok cliente 639 PC
383 ok cliente 639 PC
379 ok cliente 639 CL
215 ok cliente 639 CL
788 ok cliente 639 PC
262 ok cliente 639 CL
269 ok cliente 639 CL
747 ok cliente 639 PC
0 x cliente 639 CL
616 ok cliente 639 PC
334 ok cliente 639 CL
819 ok cliente 639 PC
1325 ok cliente 639 PC
462 ok cliente 639 PC
544 ok cliente 639 PC
370 ok cliente 639 CL
261 ok cliente 639 CL
1026 ok cliente 639 PC
266 ok cliente 639 CL
301 ok cliente 639 CL
1087 ok cliente 639 PC
288 ok cliente 639 PC
917 ok cliente 639 PC
872 ok cliente 639 PC
222 ok cliente 639 CL
259 ok cliente 639 CL
851 ok cliente 639 PC
0 x cliente 639 CL
0 x cliente 639 CL
277 ok cliente 639 CL
0 x cliente 1199 PC
0 x cliente 1199 PC
619 ok cliente 1199 CL
0 x cliente 1199 PC
0 x cliente 1199 CL
0 x cliente 1199 CL
402 ok cliente 1199 PC
215 ok cliente 1199 CL
336 ok cliente 1199 PC
0 x cliente 1199 CL
135 ok cliente 1199 PC
217 ok cliente 1199 PC
0 x cliente 1199 CL
0 x cliente 1199 CL
527 ok cliente 1199 PC
250 ok cliente 1199 CL
278 ok cliente 1199 CL
622 ok cliente 1199 PC
0 x cliente 1199 CL
651 ok cliente 1199 PC
404 ok cliente 1199 CL
913 ok cliente 1199 PC
939 ok cliente 1199 PC
344 ok cliente 1199 PC
818 ok cliente 1199 PC
353 ok cliente 1199 CL
288 ok cliente 1199 CL
729 ok cliente 1199 PC
0 x cliente 1199 CL
0 x cliente 1199 CL
566 ok cliente 1199 PC
275 ok cliente 1199 PC
318 ok cliente 1199 PC
375 ok cliente 1199 PC
0 x cliente 1199 CL
293 ok cliente 1199 CL
807 ok cliente 1199 PC
0 x cliente 1199 CL
0 x cliente 1199 CL
166 ok cliente 1199 CL
0 x cliente 330 PC
0 x cliente 330 PC
0 x cliente 330 PC
578 ok cliente 330 CL
1445 ok cliente 330 PC
405 ok cliente 330 CL
424 ok cliente 330 CL
268 ok cliente 330 PC
1207 ok cliente 330 PC
0 x cliente 330 CL
378 ok cliente 330 CL
320 ok cliente 330 CL
325 ok cliente 330 PC
381 ok cliente 330 CL
889 ok cliente 330 PC
311 ok cliente 330 PC
325 ok cliente 330 CL
968 ok cliente 330 PC
1075 ok cliente 330 PC
365 ok cliente 330 CL
556 ok cliente 330 PC
722 ok cliente 330 PC
207 ok cliente 330 CL
462 ok cliente 330 PC
252 ok cliente 330 CL
116 ok cliente 330 CL
287 ok cliente 330 CL
280 ok cliente 330 CL
277 ok cliente 330 CL
442 ok cliente 330 PC
229 ok cliente 330 CL
265 ok cliente 330 PC
522 ok cliente 330 PC
533 ok cliente 330 PC
264 ok cliente 330 CL
301 ok cliente 330 CL
554 ok cliente 330 PC
261 ok cliente 330 CL
303 ok cliente 330 PC
263 ok cliente 330 CL
0 x cliente 1751 PC
0 x cliente 1751 PC
595 ok cliente 1751 CL
0 x cliente 1751 PC
0 x cliente 1751 CL
284 ok cliente 1751 CL
561 ok cliente 1751 PC
236 ok cliente 1751 CL
410 ok cliente 1751 PC
0 x cliente 1751 CL
167 ok cliente 1751 PC
225 ok cliente 1751 PC
412 ok cliente 1751 CL
0 x cliente 1751 CL
849 ok cliente 1751 PC
384 ok cliente 1751 CL
250 ok cliente 1751 CL
644 ok cliente 1751 PC
0 x cliente 1751 CL
728 ok cliente 1751 PC
360 ok cliente 1751 CL
899 ok cliente 1751 PC
1101 ok cliente 1751 PC
363 ok cliente 1751 PC
609 ok cliente 1751 PC
416 ok cliente 1751 CL
0 x cliente 1751 CL
788 ok cliente 1751 PC
0 x cliente 1751 CL
275 ok cliente 1751 CL
814 ok cliente 1751 PC
264 ok cliente 1751 PC
538 ok cliente 1751 PC
441 ok cliente 1751 PC
0 x cliente 1751 CL
424 ok cliente 1751 CL
798 ok cliente 1751 PC
0 x cliente 1751 CL
0 x cliente 1751 CL
0 x cliente 1751 CL
0 x cliente 1515 PC
0 x cliente 1515 PC
723 ok cliente 1515 CL
0 x cliente 1515 PC
0 x cliente 1515 CL
562 ok cliente 1515 CL
429 ok cliente 1515 PC
204 ok cliente 1515 CL
330 ok cliente 1515 PC
0 x cliente 1515 CL
142 ok cliente 1515 PC
276 ok cliente 1515 PC
518 ok cliente 1515 CL
373 ok cliente 1515 CL
483 ok cliente 1515 PC
239 ok cliente 1515 CL
305 ok cliente 1515 CL
622 ok cliente 1515 PC
0 x cliente 1515 CL
798 ok cliente 1515 PC
392 ok cliente 1515 CL
799 ok cliente 1515 PC
815 ok cliente 1515 PC
359 ok cliente 1515 PC
506 ok cliente 1515 PC
544 ok cliente 1515 CL
0 x cliente 1515 CL
866 ok cliente 1515 PC
0 x cliente 1515 CL
385 ok cliente 1515 CL
659 ok cliente 1515 PC
327 ok cliente 1515 PC
410 ok cliente 1515 PC
366 ok cliente 1515 PC
0 x cliente 1515 CL
237 ok cliente 1515 CL
1271 ok cliente 1515 PC
0 x cliente 1515 CL
0 x cliente 1515 CL
175 ok cliente 1515 CL
0 x cliente 1434 PC
0 x cliente 1434 PC
551 ok cliente 1434 CL
0 x cliente 1434 PC
0 x cliente 1434 CL
0 x cliente 1434 CL
386 ok cliente 1434 PC
382 ok cliente 1434 CL
336 ok cliente 1434 PC
0 x cliente 1434 CL
161 ok cliente 1434 PC
218 ok cliente 1434 PC
488 ok cliente 1434 CL
387 ok cliente 1434 CL
389 ok cliente 1434 PC
232 ok cliente 1434 CL
342 ok cliente 1434 CL
545 ok cliente 1434 PC
0 x cliente 1434 CL
556 ok cliente 1434 PC
385 ok cliente 1434 CL
849 ok cliente 1434 PC
809 ok cliente 1434 PC
323 ok cliente 1434 PC
554 ok cliente 1434 PC
364 ok cliente 1434 CL
0 x cliente 1434 CL
633 ok cliente 1434 PC
0 x cliente 1434 CL
0 x cliente 1434 CL
481 ok cliente 1434 PC
290 ok cliente 1434 PC
423 ok cliente 1434 PC
430 ok cliente 1434 PC
0 x cliente 1434 CL
403 ok cliente 1434 CL
862 ok cliente 1434 PC
0 x cliente 1434 CL
0 x cliente 1434 CL
335 ok cliente 1434 CL
0 x cliente 153 PC
386 ok cliente 153 CL
0 x cliente 153 PC
1138 ok cliente 153 PC
338 ok cliente 153 CL
737 ok cliente 153 CL
350 ok cliente 153 PC
945 ok cliente 153 PC
234 ok cliente 153 CL
311 ok cliente 153 CL
300 ok cliente 153 CL
477 ok cliente 153 PC
784 ok cliente 153 PC
525 ok cliente 153 CL
833 ok cliente 153 PC
418 ok cliente 153 PC
430 ok cliente 153 CL
887 ok cliente 153 PC
1278 ok cliente 153 PC
388 ok cliente 153 CL
591 ok cliente 153 PC
635 ok cliente 153 PC
323 ok cliente 153 CL
459 ok cliente 153 PC
368 ok cliente 153 CL
201 ok cliente 153 CL
427 ok cliente 153 CL
440 ok cliente 153 CL
381 ok cliente 153 CL
608 ok cliente 153 PC
359 ok cliente 153 CL
277 ok cliente 153 PC
561 ok cliente 153 PC
597 ok cliente 153 PC
229 ok cliente 153 CL
404 ok cliente 153 CL
492 ok cliente 153 PC
247 ok cliente 153 CL
424 ok cliente 153 PC
176 ok cliente 153 CL
0 x cliente 913 PC
0 x cliente 913 PC
411 ok cliente 913 CL
0 x cliente 913 PC
0 x cliente 913 CL
268 ok cliente 913 CL
516 ok cliente 913 PC
308 ok cliente 913 CL
355 ok cliente 913 PC
379 ok cliente 913 CL
143 ok cliente 913 PC
255 ok cliente 913 PC
754 ok cliente 913 CL
427 ok cliente 913 CL
611 ok cliente 913 PC
574 ok cliente 913 CL
472 ok cliente 913 CL
568 ok cliente 913 PC
0 x cliente 913 CL
647 ok cliente 913 PC
434 ok cliente 913 CL
869 ok cliente 913 PC
851 ok cliente 913 PC
412 ok cliente 913 PC
589 ok cliente 913 PC
569 ok cliente 913 CL
433 ok cliente 913 CL
954 ok cliente 913 PC
0 x cliente 913 CL
451 ok cliente 913 CL
981 ok cliente 913 PC
345 ok cliente 913 PC
591 ok cliente 913 PC
420 ok cliente 913 PC
0 x cliente 913 CL
435 ok cliente 913 CL
942 ok cliente 913 PC
0 x cliente 913 CL
0 x cliente 913 CL
355 ok cliente 913 CL
0 x cliente 1065 PC
0 x cliente 1065 PC
767 ok cliente 1065 CL
0 x cliente 1065 CL
584 ok cliente 1065 CL
360 ok cliente 1065 CL
693 ok cliente 1065 PC
691 ok cliente 1065 PC
434 ok cliente 1065 PC
0 x cliente 1065 CL
381 ok cliente 1065 CL
383 ok cliente 1065 PC
349 ok cliente 1065 CL
337 ok cliente 1065 CL
718 ok cliente 1065 PC
294 ok cliente 1065 CL
480 ok cliente 1065 PC
0 x cliente 1065 CL
704 ok cliente 1065 PC
276 ok cliente 1065 CL
734 ok cliente 1065 PC
1072 ok cliente 1065 PC
334 ok cliente 1065 CL
494 ok cliente 1065 PC
466 ok cliente 1065 CL
282 ok cliente 1065 CL
0 x cliente 1065 CL
632 ok cliente 1065 PC
244 ok cliente 1065 CL
920 ok cliente 1065 PC
1152 ok cliente 1065 PC
271 ok cliente 1065 PC
533 ok cliente 1065 PC
465 ok cliente 1065 PC
269 ok cliente 1065 CL
189 ok cliente 1065 CL
669 ok cliente 1065 PC
0 x cliente 1065 CL
301 ok cliente 1065 PC
318 ok cliente 1065 CL
0 x cliente 1943 PC
0 x cliente 1943 PC
626 ok cliente 1943 CL
0 x cliente 1943 PC
0 x cliente 1943 CL
406 ok cliente 1943 CL
347 ok cliente 1943 PC
271 ok cliente 1943 CL
427 ok cliente 1943 PC
0 x cliente 1943 CL
162 ok cliente 1943 PC
248 ok cliente 1943 PC
579 ok cliente 1943 CL
657 ok cliente 1943 CL
395 ok cliente 1943 PC
330 ok cliente 1943 CL
418 ok cliente 1943 CL
561 ok cliente 1943 PC
0 x cliente 1943 CL
607 ok cliente 1943 PC
553 ok cliente 1943 CL
831 ok cliente 1943 PC
1155 ok cliente 1943 PC
370 ok cliente 1943 PC
614 ok cliente 1943 PC
510 ok cliente 1943 CL
0 x cliente 1943 CL
1507 ok cliente 1943 PC
0 x cliente 1943 CL
0 x cliente 1943 CL
888 ok cliente 1943 PC
340 ok cliente 1943 PC
394 ok cliente 1943 PC
448 ok cliente 1943 PC
0 x cliente 1943 CL
500 ok cliente 1943 CL
911 ok cliente 1943 PC
0 x cliente 1943 CL
0 x cliente 1943 CL
454 ok cliente 1943 CL
0 x cliente 1713 PC
0 x cliente 1713 PC
684 ok cliente 1713 CL
0 x cliente 1713 PC
0 x cliente 1713 CL
0 x cliente 1713 CL
264 ok cliente 1713 PC
429 ok cliente 1713 CL
314 ok cliente 1713 PC
0 x cliente 1713 CL
170 ok cliente 1713 PC
253 ok cliente 1713 PC
604 ok cliente 1713 CL
650 ok cliente 1713 CL
494 ok cliente 1713 PC
348 ok cliente 1713 CL
445 ok cliente 1713 CL
826 ok cliente 1713 PC
0 x cliente 1713 CL
719 ok cliente 1713 PC
572 ok cliente 1713 CL
701 ok cliente 1713 PC
928 ok cliente 1713 PC
458 ok cliente 1713 PC
598 ok cliente 1713 PC
0 x cliente 1713 CL
0 x cliente 1713 CL
1226 ok cliente 1713 PC
0 x cliente 1713 CL
0 x cliente 1713 CL
517 ok cliente 1713 PC
421 ok cliente 1713 PC
420 ok cliente 1713 PC
513 ok cliente 1713 PC
0 x cliente 1713 CL
494 ok cliente 1713 CL
770 ok cliente 1713 PC
0 x cliente 1713 CL
0 x cliente 1713 CL
447 ok cliente 1713 CL
0 x cliente 1747 PC
0 x cliente 1747 PC
390 ok cliente 1747 CL
0 x cliente 1747 CL
0 x cliente 1747 CL
0 x cliente 1747 CL
479 ok cliente 1747 PC
282 ok cliente 1747 PC
361 ok cliente 1747 PC
0 x cliente 1747 CL
358 ok cliente 1747 CL
382 ok cliente 1747 PC
341 ok cliente 1747 CL
0 x cliente 1747 CL
532 ok cliente 1747 PC
247 ok cliente 1747 CL
580 ok cliente 1747 PC
0 x cliente 1747 CL
855 ok cliente 1747 PC
309 ok cliente 1747 CL
383 ok cliente 1747 PC
453 ok cliente 1747 PC
325 ok cliente 1747 CL
499 ok cliente 1747 PC
0 x cliente 1747 CL
0 x cliente 1747 CL
0 x cliente 1747 CL
975 ok cliente 1747 PC
0 x cliente 1747 CL
601 ok cliente 1747 PC
482 ok cliente 1747 PC
241 ok cliente 1747 PC
298 ok cliente 1747 PC
397 ok cliente 1747 PC
0 x cliente 1747 CL
179 ok cliente 1747 CL
344 ok cliente 1747 PC
0 x cliente 1747 CL
293 ok cliente 1747 PC
162 ok cliente 1747 CL
0 x cliente 545 PC
0 x cliente 545 PC
0 x cliente 545 PC
451 ok cliente 545 CL
600 ok cliente 545 PC
455 ok cliente 545 CL
352 ok cliente 545 CL
278 ok cliente 545 PC
466 ok cliente 545 PC
386 ok cliente 545 CL
0 x cliente 545 CL
296 ok cliente 545 CL
347 ok cliente 545 PC
359 ok cliente 545 CL
348 ok cliente 545 PC
317 ok cliente 545 PC
330 ok cliente 545 CL
458 ok cliente 545 PC
824 ok cliente 545 PC
283 ok cliente 545 CL
309 ok cliente 545 PC
321 ok cliente 545 PC
189 ok cliente 545 CL
476 ok cliente 545 PC
279 ok cliente 545 CL
292 ok cliente 545 CL
0 x cliente 545 CL
0 x cliente 545 CL
306 ok cliente 545 CL
249 ok cliente 545 PC
371 ok cliente 545 CL
249 ok cliente 545 PC
529 ok cliente 545 PC
494 ok cliente 545 PC
284 ok cliente 545 CL
351 ok cliente 545 CL
301 ok cliente 545 PC
0 x cliente 545 CL
344 ok cliente 545 PC
278 ok cliente 545 CL
0 x cliente 1126 PC
0 x cliente 1126 PC
381 ok cliente 1126 CL
0 x cliente 1126 CL
561 ok cliente 1126 CL
337 ok cliente 1126 CL
566 ok cliente 1126 PC
255 ok cliente 1126 PC
371 ok cliente 1126 PC
0 x cliente 1126 CL
318 ok cliente 1126 CL
365 ok cliente 1126 PC
302 ok cliente 1126 CL
0 x cliente 1126 CL
295 ok cliente 1126 PC
320 ok cliente 1126 CL
557 ok cliente 1126 PC
0 x cliente 1126 CL
631 ok cliente 1126 PC
350 ok cliente 1126 CL
549 ok cliente 1126 PC
415 ok cliente 1126 PC
337 ok cliente 1126 CL
510 ok cliente 1126 PC
365 ok cliente 1126 CL
328 ok cliente 1126 CL
0 x cliente 1126 CL
615 ok cliente 1126 PC
375 ok cliente 1126 CL
1019 ok cliente 1126 PC
369 ok cliente 1126 PC
314 ok cliente 1126 PC
361 ok cliente 1126 PC
515 ok cliente 1126 PC
287 ok cliente 1126 CL
253 ok cliente 1126 CL
434 ok cliente 1126 PC
0 x cliente 1126 CL
314 ok cliente 1126 PC
287 ok cliente 1126 CL
0 x cliente 159 PC
544 ok cliente 159 CL
0 x cliente 159 PC
646 ok cliente 159 PC
355 ok cliente 159 CL
386 ok cliente 159 CL
386 ok cliente 159 PC
1174 ok cliente 159 PC
439 ok cliente 159 CL
297 ok cliente 159 CL
211 ok cliente 159 CL
347 ok cliente 159 PC
702 ok cliente 159 PC
299 ok cliente 159 CL
977 ok cliente 159 PC
385 ok cliente 159 PC
134 ok cliente 159 CL
948 ok cliente 159 PC
831 ok cliente 159 PC
111 ok cliente 159 CL
666 ok cliente 159 PC
878 ok cliente 159 PC
214 ok cliente 159 CL
546 ok cliente 159 PC
265 ok cliente 159 CL
133 ok cliente 159 CL
256 ok cliente 159 CL
248 ok cliente 159 CL
282 ok cliente 159 CL
537 ok cliente 159 PC
242 ok cliente 159 CL
250 ok cliente 159 PC
421 ok cliente 159 PC
715 ok cliente 159 PC
260 ok cliente 159 CL
311 ok cliente 159 CL
642 ok cliente 159 PC
183 ok cliente 159 CL
451 ok cliente 159 PC
221 ok cliente 159 CL
0 x cliente 1796 PC
0 x cliente 1796 PC
437 ok cliente 1796 CL
0 x cliente 1796 PC
0 x cliente 1796 CL
360 ok cliente 1796 CL
271 ok cliente 1796 PC
438 ok cliente 1796 CL
340 ok cliente 1796 PC
0 x cliente 1796 CL
163 ok cliente 1796 PC
225 ok cliente 1796 PC
330 ok cliente 1796 CL
0 x cliente 1796 CL
536 ok cliente 1796 PC
199 ok cliente 1796 CL
310 ok cliente 1796 CL
430 ok cliente 1796 PC
0 x cliente 1796 CL
550 ok cliente 1796 PC
342 ok cliente 1796 CL
548 ok cliente 1796 PC
400 ok cliente 1796 PC
348 ok cliente 1796 PC
521 ok cliente 1796 PC
401 ok cliente 1796 CL
0 x cliente 1796 CL
754 ok cliente 1796 PC
0 x cliente 1796 CL
271 ok cliente 1796 CL
436 ok cliente 1796 PC
303 ok cliente 1796 PC
307 ok cliente 1796 PC
353 ok cliente 1796 PC
0 x cliente 1796 CL
294 ok cliente 1796 CL
702 ok cliente 1796 PC
0 x cliente 1796 CL
0 x cliente 1796 CL
313 ok cliente 1796 CL
0 x cliente 659 PC
0 x cliente 659 PC
389 ok cliente 659 CL
0 x cliente 659 CL
300 ok cliente 659 CL
321 ok cliente 659 CL
413 ok cliente 659 PC
257 ok cliente 659 PC
364 ok cliente 659 PC
433 ok cliente 659 CL
408 ok cliente 659 CL
362 ok cliente 659 PC
318 ok cliente 659 CL
380 ok cliente 659 CL
395 ok cliente 659 PC
362 ok cliente 659 CL
497 ok cliente 659 PC
0 x cliente 659 CL
566 ok cliente 659 PC
402 ok cliente 659 CL
296 ok cliente 659 PC
448 ok cliente 659 PC
299 ok cliente 659 CL
515 ok cliente 659 PC
299 ok cliente 659 CL
341 ok cliente 659 CL
0 x cliente 659 CL
581 ok cliente 659 PC
298 ok cliente 659 CL
553 ok cliente 659 PC
390 ok cliente 659 PC
246 ok cliente 659 PC
302 ok cliente 659 PC
400 ok cliente 659 PC
341 ok cliente 659 CL
239 ok cliente 659 CL
266 ok cliente 659 PC
0 x cliente 659 CL
304 ok cliente 659 PC
279 ok cliente 659 CL
0 x cliente 202 PC
0 x cliente 202 PC
0 x cliente 202 PC
374 ok cliente 202 CL
805 ok cliente 202 PC
391 ok cliente 202 CL
351 ok cliente 202 CL
429 ok cliente 202 PC
1342 ok cliente 202 PC
413 ok cliente 202 CL
496 ok cliente 202 CL
398 ok cliente 202 CL
909 ok cliente 202 PC
535 ok cliente 202 CL
1190 ok cliente 202 PC
513 ok cliente 202 PC
569 ok cliente 202 CL
1431 ok cliente 202 PC
1210 ok cliente 202 PC
450 ok cliente 202 CL
741 ok cliente 202 PC
930 ok cliente 202 PC
413 ok cliente 202 CL
642 ok cliente 202 PC
497 ok cliente 202 CL
413 ok cliente 202 CL
298 ok cliente 202 CL
403 ok cliente 202 CL
392 ok cliente 202 CL
622 ok cliente 202 PC
418 ok cliente 202 CL
450 ok cliente 202 PC
1125 ok cliente 202 PC
948 ok cliente 202 PC
405 ok cliente 202 CL
573 ok cliente 202 CL
843 ok cliente 202 PC
396 ok cliente 202 CL
407 ok cliente 202 PC
447 ok cliente 202 CL
0 x cliente 1840 PC
0 x cliente 1840 PC
748 ok cliente 1840 CL
0 x cliente 1840 PC
0 x cliente 1840 CL
424 ok cliente 1840 CL
269 ok cliente 1840 PC
395 ok cliente 1840 CL
304 ok cliente 1840 PC
0 x cliente 1840 CL
148 ok cliente 1840 PC
235 ok cliente 1840 PC
352 ok cliente 1840 CL
0 x cliente 1840 CL
373 ok cliente 1840 PC
340 ok cliente 1840 CL
257 ok cliente 1840 CL
456 ok cliente 1840 PC
0 x cliente 1840 CL
878 ok cliente 1840 PC
405 ok cliente 1840 CL
501 ok cliente 1840 PC
549 ok cliente 1840 PC
420 ok cliente 1840 PC
617 ok cliente 1840 PC
399 ok cliente 1840 CL
0 x cliente 1840 CL
861 ok cliente 1840 PC
0 x cliente 1840 CL
0 x cliente 1840 CL
841 ok cliente 1840 PC
296 ok cliente 1840 PC
458 ok cliente 1840 PC
413 ok cliente 1840 PC
0 x cliente 1840 CL
351 ok cliente 1840 CL
846 ok cliente 1840 PC
0 x cliente 1840 CL
0 x cliente 1840 CL
157 ok cliente 1840 CL
0 x cliente 821 PC
